id,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
84105,0.372274,14624286.06433502,39826896.07685228,Frenemies,86,Drama|Family|TV Movie,1/13/12,48,5.1,2012,17549894.037320614,51369001.75884257
118957,0.365381,30000000.0,39826896.07685228,Bait,93,Horror|Action|Thriller,9/5/12,99,5.2,2012,28492328.4405673,51369001.75884257
177221,0.365206,14624286.06433502,39826896.07685228,The Battery,101,Drama|Horror,10/13/12,43,5.7,2012,17549894.037320614,51369001.75884257
257368,0.363004,14624286.06433502,39826896.07685228,Battlestar Galactica: Blood & Chrome,91,Drama|Science Fiction,11/9/12,52,6.6,2012,17549894.037320614,51369001.75884257
100683,0.361254,3000000.0,39826896.07685228,Dragon Eyes,88,Drama|Action|Thriller|Crime,5/10/12,18,4.1,2012,2849232.84405673,51369001.75884257
49014,0.359578,20500000.0,6063556.0,Cosmopolis,109,Drama,5/25/12,191,4.8,2012,19469757.767721,5758827.63565909
97605,0.358343,14624286.06433502,39826896.07685228,Extracted,85,Science Fiction|Thriller,3/10/12,40,5.5,2012,17549894.037320614,51369001.75884257
90125,0.356988,14624286.06433502,39826896.07685228,Marley,144,Documentary,4/20/12,88,7.4,2012,17549894.037320614,51369001.75884257
85207,0.356594,14624286.06433502,39826896.07685228,Airborne,78,Horror|Thriller,3/15/12,13,3.3,2012,17549894.037320614,51369001.75884257
94104,0.312624,14624286.06433502,39826896.07685228,"3, 2, 1... Frankie Go Boom",89,Comedy,10/12/12,13,5.2,2012,17549894.037320614,51369001.75884257
135858,0.352564,12000000.0,39826896.07685228,Dungeons & Dragons: The Book of Vile Darkness,90,Adventure|Fantasy,8/8/12,10,4.1,2012,11396931.3762269,51369001.75884257
114606,0.351494,14624286.06433502,39826896.07685228,Cockneys vs Zombies,88,Comedy|Horror,8/31/12,65,5.6,2012,17549894.037320614,51369001.75884257
119117,0.351001,14624286.06433502,39826896.07685228,Hijacked,90,Action|Thriller,7/31/12,11,2.9,2012,17549894.037320614,51369001.75884257
136278,0.349722,14624286.06433502,39826896.07685228,Blood,92,Drama|Thriller|Crime,10/9/12,21,6.0,2012,17549894.037320614,51369001.75884257
79465,0.346552,14624286.06433502,39826896.07685228,Loosies,89,Comedy|Drama|Romance,2/1/12,25,6.1,2012,17549894.037320614,51369001.75884257
110354,0.344296,14624286.06433502,39826896.07685228,Side by Side,99,Documentary,8/19/12,63,7.0,2012,17549894.037320614,51369001.75884257
119738,0.34423,14624286.06433502,39826896.07685228,Thunderstruck,94,Comedy,8/24/12,23,5.8,2012,17549894.037320614,51369001.75884257
100089,0.339738,14624286.06433502,39826896.07685228,Nazis at the Center of the Earth,90,Adventure|Horror|Action|Thriller|Science Fiction,4/23/12,18,3.1,2012,17549894.037320614,51369001.75884257
84203,0.2222,3000000.0,39826896.07685228,Goats,92,Comedy,8/10/12,19,5.7,2012,2849232.84405673,51369001.75884257
52001,0.338055,14624286.06433502,39826896.07685228,Citadel,85,Horror|Drama|Thriller,7/11/12,23,4.8,2012,17549894.037320614,51369001.75884257
127651,0.335484,14624286.06433502,39826896.07685228,The Seasoning House,89,Horror|Thriller,8/21/12,32,6.4,2012,17549894.037320614,51369001.75884257
110146,0.335002,14624286.06433502,39826896.07685228,The Sapphires,103,Comedy|Drama,8/8/12,47,6.4,2012,17549894.037320614,51369001.75884257
60540,0.333898,2000000.0,39826896.07685228,Sushi Girl,98,Thriller|Crime,12/7/12,23,5.2,2012,1899488.56270449,51369001.75884257
98205,0.331881,14624286.06433502,39826896.07685228,Rebelle,90,Drama|War,2/17/12,25,5.6,2012,17549894.037320614,51369001.75884257
122800,0.331665,11000000.0,39826896.07685228,Freelancers,96,Mystery|Drama|Action|Crime,8/10/12,49,4.7,2012,10447187.0948747,51369001.75884257
91010,0.331645,14624286.06433502,39826896.07685228,Game Change,118,Drama|History,3/9/12,62,6.1,2012,17549894.037320614,51369001.75884257
136405,0.329642,5300000.0,39826896.07685228,The Outback,85,Animation|Adventure|Family,1/12/12,12,4.7,2012,5033644.6911669,51369001.75884257
98582,0.329419,3500000.0,39826896.07685228,Grupo 7,95,Drama|Action,4/3/12,25,5.5,2012,3324104.98473286,51369001.75884257
84281,0.327715,14624286.06433502,39826896.07685228,Hello I Must Be Going,95,Drama|Comedy|Romance,9/7/12,26,5.4,2012,17549894.037320614,51369001.75884257
150015,0.326556,14624286.06433502,39826896.07685228,Love at the Christmas Table,91,Comedy|Romance|TV Movie,11/25/12,18,6.2,2012,17549894.037320614,51369001.75884257
160070,0.324553,5000000.0,39826896.07685228,Apartment 1303 3D,101,Horror,12/6/12,67,4.0,2012,4748721.40676122,51369001.75884257
92645,0.324354,14624286.06433502,39826896.07685228,Grimm's Snow White,89,Fantasy,3/13/12,18,6.1,2012,17549894.037320614,51369001.75884257
134371,0.323947,14624286.06433502,39826896.07685228,Atlas Shrugged Part II,112,Drama|Science Fiction|Mystery,10/12/12,27,5.5,2012,17549894.037320614,51369001.75884257
126757,0.323242,14624286.06433502,39826896.07685228,100 Bloody Acres,91,Comedy|Horror,8/4/12,17,5.5,2012,17549894.037320614,51369001.75884257
96821,0.322978,14624286.06433502,39826896.07685228,Cesare deve morire,76,Drama|Documentary,2/11/12,13,6.2,2012,17549894.037320614,51369001.75884257
78215,0.322496,14624286.06433502,704.0,Into the White,100,Action|Drama,3/6/12,44,6.5,2012,17549894.037320614,668.619974071981
86555,0.322163,14624286.06433502,39826896.07685228,Take This Waltz,116,Drama|Comedy,5/25/12,81,6.3,2012,17549894.037320614,51369001.75884257
101176,0.322007,14624286.06433502,1081.0,The Butterfly Room,87,Horror|Thriller,8/4/12,24,5.7,2012,17549894.037320614,1026.67356814177
138222,0.321712,1500000.0,1938.0,Best Man Down,90,Comedy|Drama,10/20/12,39,5.9,2012,1424616.42202836,1840.60441726065
84290,0.320781,14624286.06433502,39826896.07685228,Keep the Lights On,101,Drama|Romance,2/25/12,17,5.5,2012,17549894.037320614,51369001.75884257
100529,0.320264,14624286.06433502,252603.0,Lola Versus,87,Comedy,4/24/12,40,4.9,2012,17549894.037320614,239908.254702421
82533,0.319294,14624286.06433502,39826896.07685228,Damsels in Distress,99,Comedy|Romance,4/6/12,34,5.6,2012,17549894.037320614,51369001.75884257
95754,0.25737,14624286.06433502,39826896.07685228,Big Time Movie,68,Comedy|Family,3/10/12,12,6.4,2012,17549894.037320614,51369001.75884257
62008,0.318408,14624286.06433502,39826896.07685228,Good Deeds,111,Comedy|Drama|Romance,2/23/12,38,6.2,2012,17549894.037320614,51369001.75884257
120605,0.316209,14624286.06433502,39826896.07685228,The Punisher: Dirty Laundry,10,Action|Drama|Thriller,7/16/12,99,7.0,2012,17549894.037320614,51369001.75884257
63574,0.316117,25.0,30.0,Joyful Noise,117,Comedy|Music,1/13/12,25,6.7,2012,23.7436070338061,28.4923284405673
101731,0.315868,14624286.06433502,102388.0,The Magic of Belle Isle,109,Comedy|Drama,7/6/12,61,7.1,2012,17549894.037320614,97242.4174790937
118612,0.310779,14624286.06433502,39826896.07685228,After,90,Mystery|Thriller,8/27/12,31,5.6,2012,17549894.037320614,51369001.75884257
84330,0.310077,14624286.06433502,39826896.07685228,Room 237,102,Documentary,10/26/12,128,6.3,2012,17549894.037320614,51369001.75884257
91342,0.421746,14624286.06433502,39826896.07685228,Barbie in A Mermaid Tale 2,74,Animation|Family,2/23/12,22,6.0,2012,17549894.037320614,51369001.75884257
84336,0.360699,6300000.0,419953.0,Shadow Dancer,101,Thriller,2/12/12,55,5.6,2012,5983388.97251914,398847.960186719
84184,0.304212,14624286.06433502,3094813.0,Celeste & Jesse Forever,91,Comedy|Drama|Romance,8/3/12,129,6.4,2012,17549894.037320614,2939280.94860458
94204,0.15305,14624286.06433502,525.0,Meeting Evil,89,Crime|Drama|Mystery|Thriller,5/3/12,29,4.4,2012,17549894.037320614,498.615747709929
115084,0.297944,1000000.0,39826896.07685228,Piranhaconda,90,Horror|Science Fiction,6/16/12,13,3.5,2012,949744.281352245,51369001.75884257
117923,0.295547,5000000.0,39826896.07685228,Assassin's Bullet,91,Action|Thriller,8/1/12,16,3.1,2012,4748721.40676122,51369001.75884257
124972,0.29467,1700000.0,39826896.07685228,Generation Um...,96,Drama,7/11/12,10,4.8,2012,1614565.27829881,51369001.75884257
90118,0.2574,14624286.06433502,39826896.07685228,A Little Bit Zombie,87,Science Fiction|Comedy|Horror,2/3/12,13,5.9,2012,17549894.037320614,51369001.75884257
85414,0.292536,14624286.06433502,39826896.07685228,Brake,92,Action|Thriller,3/22/12,31,5.2,2012,17549894.037320614,51369001.75884257
129533,0.292449,14624286.06433502,39826896.07685228,Barbie: The Princess & The Popstar,86,Family|Animation,9/13/12,28,5.8,2012,17549894.037320614,51369001.75884257
122192,0.292387,14624286.06433502,39826896.07685228,Le Guetteur,89,Action|Crime,9/5/12,22,5.5,2012,17549894.037320614,51369001.75884257
122924,0.291458,6000000.0,39826896.07685228,One in the Chamber,91,Action|Thriller,8/21/12,19,3.9,2012,5698465.68811347,51369001.75884257
136403,0.290977,14624286.06433502,39826896.07685228,Populaire,111,Comedy,11/27/12,121,6.5,2012,17549894.037320614,51369001.75884257
127370,0.29082,14624286.06433502,1697294.0,Song for Marion,93,Music|Comedy|Romance|Drama,9/15/12,44,6.5,2012,17549894.037320614,1611995.27027347
84287,0.288849,14624286.06433502,39826896.07685228,The Imposter,95,Documentary|Drama,7/13/12,154,7.3,2012,17549894.037320614,51369001.75884257
114958,0.287294,14624286.06433502,39826896.07685228,Storage 24,87,Horror|Science Fiction,6/29/12,26,3.6,2012,17549894.037320614,51369001.75884257
84317,0.286615,14624286.06433502,24995.0,Nobody Walks,83,Drama,10/19/12,17,5.2,2012,17549894.037320614,23738.8583123993
103370,0.285321,14624286.06433502,39826896.07685228,Madea's Witness Protection,114,Drama|Comedy|Crime,6/29/12,43,6.1,2012,17549894.037320614,51369001.75884257
141423,0.283371,14624286.06433502,39826896.07685228,The Legend of Mor'du,6,Animation|Family,1/1/12,10,5.7,2012,17549894.037320614,51369001.75884257
85546,0.281092,14624286.06433502,39826896.07685228,Une vie meilleure,110,Drama,1/3/12,25,5.9,2012,17549894.037320614,51369001.75884257
135647,0.280787,14624286.06433502,39826896.07685228,The Details,96,Comedy|Drama,11/2/12,33,5.9,2012,17549894.037320614,51369001.75884257
80384,0.26913,14624286.06433502,39826896.07685228,Breaking Wind,83,Horror|Comedy,3/27/12,38,4.1,2012,17549894.037320614,51369001.75884257
133369,0.276448,14624286.06433502,39826896.07685228,The Conspiracy,85,Horror|Thriller,8/23/12,47,5.6,2012,17549894.037320614,51369001.75884257
124075,0.222923,14624286.06433502,39826896.07685228,More Than Honey,90,Documentary,8/10/12,28,6.7,2012,17549894.037320614,51369001.75884257
98368,0.26859,200000.0,39826896.07685228,Modus Anomali,87,Horror|Thriller,4/26/12,14,5.3,2012,189948.856270449,51369001.75884257
87440,0.267406,14624286.06433502,22930.0,Struck by Lightning,90,Comedy|Drama,4/20/12,58,6.0,2012,17549894.037320614,21777.636371407
119193,0.267325,17.0,39826896.07685228,Ce que le jour doit Ã  la nuit,182,Drama|History|Romance,9/12/12,29,7.4,2012,16.1456527829881,51369001.75884257
138376,0.266186,14624286.06433502,5750.0,A Dark Truth,106,Action|Thriller,11/29/12,21,5.6,2012,17549894.037320614,5461.02961777541
84341,0.266025,500000.0,376597.0,Smashed,85,Drama,9/12/12,52,6.1,2012,474872.140676122,357670.847124411
86703,0.265119,14624286.06433502,39826896.07685228,2-Headed Shark Attack,90,Horror|Action|Thriller|Science Fiction,1/17/12,24,3.4,2012,17549894.037320614,51369001.75884257
103173,0.264257,14624286.06433502,39826896.07685228,Dragon Age: Dawn of the Seeker,90,Fantasy|Animation,2/11/12,10,5.5,2012,17549894.037320614,51369001.75884257
115276,0.263969,14624286.06433502,39826896.07685228,Pusher,86,Thriller,10/12/12,21,5.2,2012,17549894.037320614,51369001.75884257
121831,0.474678,14624286.06433502,39826896.07685228,"Love, Marilyn",105,Documentary,9/12/12,11,6.2,2012,17549894.037320614,51369001.75884257
138038,0.262531,14624286.06433502,39826896.07685228,Girl vs. Monster,89,Comedy|Family|Science Fiction,10/12/12,28,5.0,2012,17549894.037320614,51369001.75884257
150229,0.261895,14624286.06433502,39826896.07685228,Boot Tracks,91,Thriller,10/31/12,10,3.8,2012,17549894.037320614,51369001.75884257
121873,0.136043,14624286.06433502,717205.0,Hannah Arendt,113,Drama,9/11/12,48,6.8,2012,17549894.037320614,681161.347307237
71679,0.260624,65000000.0,240159255.0,Resident Evil: Retribution,95,Action|Horror|Science Fiction,9/12/12,1152,5.6,2012,61733378.2878959,228089879.050065
119685,0.258942,14624286.06433502,39826896.07685228,Mass Effect: Paragon Lost,84,Animation|Action|Science Fiction,12/28/12,10,6.6,2012,17549894.037320614,51369001.75884257
92393,0.257867,14624286.06433502,39826896.07685228,Tape 407,90,Horror|Thriller|Science Fiction,4/27/12,17,3.0,2012,17549894.037320614,51369001.75884257
46429,0.255948,17000000.0,39826896.07685228,Gallowwalkers,90,Action|Horror|Western,10/27/12,102,4.2,2012,16145652.7829881,51369001.75884257
126277,0.255854,14624286.06433502,39826896.07685228,American Mary,98,Horror|Thriller,5/31/12,100,5.9,2012,17549894.037320614,51369001.75884257
129734,0.255387,14624286.06433502,6508.0,Paradies: Glaube,113,Drama,8/29/12,19,6.4,2012,17549894.037320614,6180.93578304041
135921,0.255341,14624286.06433502,39826896.07685228,Everything or Nothing: The Untold Story of 007,98,Documentary,10/5/12,13,6.8,2012,17549894.037320614,51369001.75884257
119478,0.253871,14624286.06433502,39826896.07685228,Devil Seed,93,Horror,5/16/12,15,5.0,2012,17549894.037320614,51369001.75884257
106337,0.252357,14624286.06433502,39826896.07685228,Free Samples,80,Comedy,5/20/12,12,6.3,2012,17549894.037320614,51369001.75884257
76589,0.250992,14624286.06433502,39826896.07685228,Justice League: Doom,77,Action|Animation|Thriller,2/28/12,109,7.1,2012,17549894.037320614,51369001.75884257
130739,0.218221,300000.0,2750275.0,Oh Boy,88,Comedy|Drama,7/3/12,73,7.1,2012,284923.284405673,2612057.95339604
109391,0.249026,14624286.06433502,39826896.07685228,The We and the I,103,Drama|Science Fiction,9/12/12,18,5.3,2012,17549894.037320614,51369001.75884257
126337,0.247431,2000000.0,39826896.07685228,Unconditional,92,Drama,9/21/12,15,5.8,2012,1899488.56270449,51369001.75884257
109843,0.246129,170000.0,39826896.07685228,Ill Manors,121,Crime|Drama,6/6/12,26,5.9,2012,161456.527829881,51369001.75884257
98369,0.242816,1250000.0,39826896.07685228,Blue Like Jazz,106,Drama|Comedy,4/13/12,15,6.5,2012,1187180.3516903,51369001.75884257
98586,0.241334,14624286.06433502,39826896.07685228,The Pelayos,90,Drama,4/26/12,13,4.6,2012,17549894.037320614,51369001.75884257
84316,0.238135,14624286.06433502,39826896.07685228,My Brother the Devil,111,Drama,1/22/12,10,6.2,2012,17549894.037320614,51369001.75884257
139463,0.235911,14624286.06433502,39826896.07685228,The Scapegoat,100,None,9/9/12,12,6.2,2012,17549894.037320614,51369001.75884257
84342,0.235271,14624286.06433502,288312.0,Something from Nothing: The Art of Rap,106,Documentary,6/15/12,20,6.5,2012,17549894.037320614,273822.673245228
141528,0.235178,14624286.06433502,39826896.07685228,Time Travel Mater,7,Adventure|Animation|Comedy|Family|Fantasy,6/12/12,19,6.0,2012,17549894.037320614,51369001.75884257
133764,0.234982,14624286.06433502,39826896.07685228,Aurora,120,Science Fiction|Romance,6/29/12,11,5.6,2012,17549894.037320614,51369001.75884257
135309,0.233634,14624286.06433502,39826896.07685228,Lake Placid: The Final Chapter,86,Horror|Science Fiction,9/29/12,20,4.1,2012,17549894.037320614,51369001.75884257
148265,0.167892,5990000.0,19450000.0,Eega,145,Science Fiction|Romance,6/6/12,19,6.6,2012,5688968.24529995,18472526.2723011
79550,0.22986,2000000.0,39826896.07685228,Rogue River,81,Horror|Thriller,1/16/12,14,5.2,2012,1899488.56270449,51369001.75884257
105528,0.22845,14624286.06433502,120680.0,Cowgirls n' Angels,92,Drama|Family,5/25/12,12,5.3,2012,17549894.037320614,114615.139873589
136793,0.227639,14624286.06433502,39826896.07685228,Dino Time,85,Animation|Adventure|Comedy|Family,12/7/12,10,5.0,2012,17549894.037320614,51369001.75884257
110323,0.227384,14624286.06433502,39826896.07685228,ThÃ©rÃ¨se Desqueyroux,110,Drama|Foreign,5/27/12,11,4.2,2012,17549894.037320614,51369001.75884257
96973,0.226474,14624286.06433502,39826896.07685228,Jesus Henry Christ,92,Comedy|Family,5/4/12,18,6.2,2012,17549894.037320614,51369001.75884257
80215,0.224198,14624286.06433502,39826896.07685228,Indie Game: The Movie,96,Documentary,5/18/12,153,7.3,2012,17549894.037320614,51369001.75884257
72890,0.221973,14624286.06433502,39826896.07685228,Girl Most Likely,103,Comedy,9/7/12,63,5.7,2012,17549894.037320614,51369001.75884257
102630,0.221582,2000000.0,39826896.07685228,Stash House,95,Action|Thriller,5/11/12,12,5.1,2012,1899488.56270449,51369001.75884257
128876,0.22017,14624286.06433502,39826896.07685228,Tower Block,90,Thriller,9/19/12,24,5.3,2012,17549894.037320614,51369001.75884257
124461,0.219829,14624286.06433502,39826896.07685228,A Glimpse Inside the Mind of Charles Swan III,86,Comedy,11/15/12,18,4.5,2012,17549894.037320614,51369001.75884257
110397,0.218643,14624286.06433502,39826896.07685228,Main dans la main,81,Comedy|Drama,12/17/12,11,5.3,2012,17549894.037320614,51369001.75884257
101519,0.218605,14624286.06433502,39826896.07685228,A Fantastic Fear of Everything,100,Comedy|Thriller,6/7/12,55,5.6,2012,17549894.037320614,51369001.75884257
123362,0.153962,14624286.06433502,39826896.07685228,Insensibles,105,Horror|Mystery|Fantasy|Thriller,10/9/12,39,5.9,2012,17549894.037320614,51369001.75884257
72334,0.216962,14624286.06433502,39826896.07685228,Chimpanzee,78,Documentary,4/20/12,36,6.4,2012,17549894.037320614,51369001.75884257
128241,0.2195,14624286.06433502,39826896.07685228,The Rise,106,Thriller|Drama|Crime,9/9/12,12,6.0,2012,17549894.037320614,51369001.75884257
94671,0.180989,14624286.06433502,39826896.07685228,Jayne Mansfield's Car,122,Drama,2/13/12,11,6.0,2012,17549894.037320614,51369001.75884257
84333,0.214194,14624286.06433502,39826896.07685228,Save the Date,98,Drama|Romance|Comedy,1/1/12,34,6.2,2012,17549894.037320614,51369001.75884257
104859,0.193498,14624286.06433502,39826896.07685228,Mac & Devin Go to High School,75,Comedy,7/3/12,31,4.9,2012,17549894.037320614,51369001.75884257
92000,0.212307,10000000.0,39826896.07685228,Columbus Circle,82,Crime|Drama|Mystery|Thriller,3/5/12,39,5.9,2012,9497442.81352245,51369001.75884257
82485,0.279398999999999,5000000.0,39826896.07685228,Transit,88,Drama|Action|Thriller|Crime,1/2/12,42,5.7,2012,4748721.40676122,51369001.75884257
89237,0.210157,14624286.06433502,39826896.07685228,Electrick Children,96,Drama,2/10/12,33,6.6,2012,17549894.037320614,51369001.75884257
121598,0.209137,14624286.06433502,884100.0,Midnight's Children,148,Drama,10/26/12,11,5.0,2012,17549894.037320614,839668.91914352
89857,0.209121,14624286.06433502,39826896.07685228,High Road,87,Comedy,3/6/12,11,6.0,2012,17549894.037320614,51369001.75884257
105965,0.207878,14624286.06433502,39826896.07685228,Beverly Hills Chihuahua 3 - Viva La Fiesta!,89,Comedy|Family,9/3/12,18,5.5,2012,17549894.037320614,51369001.75884257
84204,0.206422,14624286.06433502,39826896.07685228,Grabbers,94,Science Fiction|Comedy|Thriller|Horror,8/10/12,63,5.6,2012,17549894.037320614,51369001.75884257
139933,0.206106,14624286.06433502,14752.0,Kiss of the Damned,95,Thriller|Horror|Romance,11/7/12,23,4.6,2012,17549894.037320614,14010.6276385083
109500,0.204862,14624286.06433502,39826896.07685228,Dawn Rider,94,Action|Western,5/29/12,12,5.2,2012,17549894.037320614,51369001.75884257
103269,0.20482,3500000.0,39826896.07685228,Superman vs. The Elite,76,Animation|Action,6/12/12,50,6.3,2012,3324104.98473286,51369001.75884257
78571,0.204794,14624286.06433502,540152.0,Being Flynn,102,Drama,3/2/12,40,5.3,2012,17549894.037320614,513006.273060978
84185,0.204304,14624286.06433502,1328467.0,Chasing Ice,74,Documentary,10/1/12,43,7.7,2012,17549894.037320614,1261703.93621517
84169,0.203898,14624286.06433502,181107.0,Ai Weiwei: Never Sorry,91,Documentary,6/14/12,19,7.3,2012,17549894.037320614,172005.337562861
128190,0.200707,14624286.06433502,39826896.07685228,The Pervert's Guide to Ideology,136,Documentary,9/7/12,19,7.5,2012,17549894.037320614,51369001.75884257
121606,0.121572,14624286.06433502,39826896.07685228,Resolution,93,Horror|Thriller|Mystery,4/20/12,35,5.9,2012,17549894.037320614,51369001.75884257
128311,0.197497,14624286.06433502,39826896.07685228,Under the Bed,87,Horror,7/19/12,17,4.9,2012,17549894.037320614,51369001.75884257
121597,0.194384,14624286.06433502,39826896.07685228,Comedown,90,Horror|Thriller,8/23/12,10,5.0,2012,17549894.037320614,51369001.75884257
146631,0.194081,2500000.0,39826896.07685228,Alien Uprising,101,Action|Adventure|Science Fiction,12/14/12,30,3.0,2012,2374360.70338061,51369001.75884257
162145,0.119504,14624286.06433502,39826896.07685228,The Liability,95,Thriller|Comedy|Crime,11/24/12,48,5.4,2012,17549894.037320614,51369001.75884257
190899,0.192136,14624286.06433502,39826896.07685228,Dead Mine,91,Action|Horror,9/27/12,15,4.6,2012,17549894.037320614,51369001.75884257
88036,0.308684,14000000.0,24637469.0,Sparkle,116,Drama|Music,8/17/12,21,5.9,2012,13296419.9389314,23399295.2897432
103747,0.191233,14624286.06433502,7034007.0,The Angels' Share,101,Drama|Comedy,6/1/12,78,6.9,2012,17549894.037320614,6680507.92324166
102222,0.188856,5000000.0,39826896.07685228,The Philly Kid,94,Drama|Action,5/11/12,11,4.9,2012,4748721.40676122,51369001.75884257
127913,0.186437,3000000.0,39826896.07685228,DjÃºpiÃ°,95,Drama,9/7/12,10,6.2,2012,2849232.84405673,51369001.75884257
80304,0.525783,14624286.06433502,39826896.07685228,Casa De Mi Padre,84,Comedy|Western,3/15/12,50,5.4,2012,17549894.037320614,51369001.75884257
121879,0.185787,14624286.06433502,1562546.0,A Late Quartet,105,Drama,11/2/12,48,6.4,2012,17549894.037320614,1484019.12784982
84166,0.182418,14624286.06433502,39826896.07685228,28 Hotel Rooms,82,Drama|Romance,1/21/12,13,6.1,2012,17549894.037320614,51369001.75884257
126323,0.075822,1500000.0,39826896.07685228,Mine Games,88,Thriller,12/1/12,14,4.7,2012,1424616.42202836,51369001.75884257
139715,0.181137,500000.0,39826896.07685228,Detention of the Dead,87,Comedy|Horror,4/27/12,12,4.0,2012,474872.140676122,51369001.75884257
122088,0.18021,14624286.06433502,1775316.0,Lemale et ha'halal,90,Drama,7/1/12,19,6.1,2012,17549894.037320614,1686096.21859314
83191,0.179918,14624286.06433502,39826896.07685228,Treasure Island,180,Adventure|TV Movie,1/1/12,29,5.3,2012,17549894.037320614,51369001.75884257
103717,0.042077,14624286.06433502,39826896.07685228,Vous n'avez encore rien vu,115,Drama,9/1/12,12,6.9,2012,17549894.037320614,51369001.75884257
139777,0.17924,14624286.06433502,39826896.07685228,World Without End,389,Drama|History|Romance,1/1/12,10,6.1,2012,17549894.037320614,51369001.75884257
139455,0.177132999999999,14624286.06433502,14567.0,Silent Night,99,Comedy|Horror|Thriller|Mystery,11/30/12,38,4.7,2012,17549894.037320614,13834.9249464581
118628,0.070285,2840000.0,11620000.0,English Vinglish,133,Drama,9/14/12,42,7.1,2012,2697273.75904037,11036028.549313
113294,0.173804,14624286.06433502,39826896.07685228,Fast Girls,91,Drama,6/15/12,11,4.5,2012,17549894.037320614,51369001.75884257
84334,0.173477,14624286.06433502,39826896.07685228,Searching for Sugar Man,85,Documentary|Music,6/30/12,190,7.9,2012,17549894.037320614,51369001.75884257
97632,0.173158999999999,14624286.06433502,39826896.07685228,American Warships,90,Action|Thriller|Science Fiction,5/15/12,22,2.4,2012,17549894.037320614,51369001.75884257
114718,0.171625,14624286.06433502,39826896.07685228,Kauwboy,81,Family,4/18/12,10,6.0,2012,17549894.037320614,51369001.75884257
168027,0.252098,14624286.06433502,39826896.07685228,Freaky Deaky,90,Comedy,4/22/12,10,4.8,2012,17549894.037320614,51369001.75884257
140174,0.169276,14624286.06433502,39826896.07685228,Rise of the Zombies,90,Action|Horror|Thriller,10/27/12,13,3.1,2012,17549894.037320614,51369001.75884257
369145,0.167501,14624286.06433502,39826896.07685228,Doctor Who: The Snowmen,60,None,12/25/12,10,7.8,2012,17549894.037320614,51369001.75884257
94973,0.14562,14624286.06433502,39826896.07685228,"Il Ã©tait une fois, une fois",95,Comedy,2/14/12,10,4.6,2012,17549894.037320614,51369001.75884257
117978,0.213853,4000000.0,39826896.07685228,In Their Skin,96,Thriller|Horror,7/8/12,20,5.2,2012,3798977.12540898,51369001.75884257
100046,0.166891,14624286.06433502,39826896.07685228,The Giant Mechanical Man,94,Comedy|Drama|Romance,4/27/12,31,5.8,2012,17549894.037320614,51369001.75884257
165477,0.166049,14624286.06433502,39826896.07685228,Whole Lotta Sole,94,Comedy|Drama,4/21/12,11,5.9,2012,17549894.037320614,51369001.75884257
80973,0.164197,1100000.0,39826896.07685228,The Girl from the Naked Eye,80,Action|Romance|Thriller,6/15/12,10,4.1,2012,1044718.70948747,51369001.75884257
111349,0.162227,14624286.06433502,39826896.07685228,One Direction: Up All Night - The Live Tour,73,Music|Documentary,5/16/12,10,8.3,2012,17549894.037320614,51369001.75884257
145738,0.16203,14624286.06433502,39826896.07685228,40 Days and Nights,90,Action|Science Fiction|Adventure|Thriller,12/15/12,15,3.6,2012,17549894.037320614,51369001.75884257
88920,0.161878,14624286.06433502,39826896.07685228,Love Never Dies,120,Drama|Music|Romance,2/8/12,12,7.4,2012,17549894.037320614,51369001.75884257
138941,0.159747,8000.0,39826896.07685228,Found,105,Thriller|Horror|Drama,3/30/12,16,6.6,2012,7597.95425081796,51369001.75884257
141095,0.159588,14624286.06433502,39826896.07685228,Jack Irish: Bad Debts,90,Crime|Drama|Mystery,10/23/12,10,5.3,2012,17549894.037320614,51369001.75884257
100493,0.159118,500000.0,39826896.07685228,The Devil's Carnival,55,Horror,4/5/12,15,5.4,2012,474872.140676122,51369001.75884257
98545,0.123061,14624286.06433502,539896.0,"Peace, Love & Misunderstanding",96,Comedy|Drama|Romance,6/15/12,27,5.4,2012,17549894.037320614,512763.138524952
128270,0.158309999999999,20000000.0,610792.0,Not Fade Away,112,Drama,12/21/12,14,5.4,2012,18994885.6270449,580096.209095701
135531,0.157139,14624286.06433502,39826896.07685228,Fairy Tail the Movie: Phoenix Priestess,86,Action|Animation|Adventure,8/18/12,24,6.6,2012,17549894.037320614,51369001.75884257
121791,0.156925,14624286.06433502,39826896.07685228,L'Attentat,102,Drama,9/1/12,18,5.8,2012,17549894.037320614,51369001.75884257
119278,0.15439,14624286.06433502,39826896.07685228,Smiley,90,Horror,10/12/12,67,4.2,2012,17549894.037320614,51369001.75884257
105526,0.154043,14624286.06433502,39826896.07685228,Any Day Now,97,Drama,12/14/12,12,5.7,2012,17549894.037320614,51369001.75884257
130736,0.153689,14624286.06433502,39826896.07685228,3 Zimmer/KÃ¼che/Bad,118,Comedy,10/3/12,20,7.1,2012,17549894.037320614,51369001.75884257
89325,0.153301,14624286.06433502,39826896.07685228,Darling Companion,103,Drama|Romance,4/20/12,12,5.2,2012,17549894.037320614,51369001.75884257
167956,0.152713,14624286.06433502,39826896.07685228,Fist of Jesus,15,Action|Comedy|Horror,6/5/12,11,7.5,2012,17549894.037320614,51369001.75884257
